latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,type,horizontalError,depthError,magError,magNst
36.8544998168945,-121.332496643066,6.28999996185303,2.06,md,41.0,39.0,0.05478,0.13,earthquake,0.23,0.730000019,0.2,36.0
54.7175,-164.0025,13.99,1.13,ml,4.0,149.0,0.008632,0.49,earthquake,2.49,2.81,0.387291809372667,4.0
59.7781,-153.0555,91.7,1.3,ml,20.0,88.0,0.05971,0.83,earthquake,0.48,1.1,0.159,12.5
10.0191,122.1505,10.0,4.9,mww,67.0,77.0,4.481,0.39,earthquake,12.66,1.874,0.089,12.0
60.9084,-150.8702,7.3,2.1,ml,20.0,88.0,0.05971,0.55,earthquake,0.48,0.4,0.159,12.5
62.9971,-151.5696,0.0,1.4,ml,20.0,88.0,0.05971,0.81,earthquake,0.48,0.3,0.159,12.5
39.2301,-119.6977,0.0,1.2,ml,13.0,68.62,0.075,0.251,explosion,0.48,3.0,0.28,9.0
38.8160018920898,-122.817169189453,0.170000001788139,0.74,md,9.0,118.0,0.009231,0.02,earthquake,0.3,0.790000021,0.15,9.0
53.2549,160.6002,35.0,4.7,mb,57.0,134.0,1.198,0.68,earthquake,7.2,1.82,0.071,61.0
52.2295,160.5669,18.765,4.6,mb,65.0,150.0,1.413,0.92,earthquake,10.78,5.849,0.073,55.0
39.3718333333333,-111.776,3.08,1.37,md,6.0,145.0,0.1378,0.09,EARTHQUAKE,0.5,6.37,0.321262250608206,4.0
-3.6274,135.5228,10.0,5.0,mb,48.0,33.0,1.325,1.17,earthquake,6.4,1.811,0.075,57.0
35.713,-117.5663333,4.78,1.45,ml,32.0,47.0,0.1056,0.19,earthquake,0.19,0.58,0.207,26.0
17.9908333333333,-66.9543333333333,7.22,2.08,md,3.0,186.0,0.07316,0.02,earthquake,1.91,1.05,0.0003927580859932,3.0
37.5893325805664,-122.467163085938,9.51000022888184,2.35,md,44.0,91.0,0.02796,0.07,earthquake,0.21,0.300000012,0.14,43.0
53.6933333333333,-167.186333333333,14.42,0.5,ml,6.0,337.0,0.1858,0.04,earthquake,1.22,0.32,0.181947693995255,6.0
46.9515,-121.96233333333332,11.88,0.4,ml,16.0,104.0,0.0207,0.09,earthquake,0.43,0.53,0.1084337212008713,8.0
32.3865,-115.2278333,10.44,2.31,ml,24.0,69.0,0.0731,0.35,EARTHQUAKE,0.52,1.1,0.206,50.0
37.8535,-122.242833333333,6.97,2.21,md,125.0,17.0,0.0197,0.09,earthquake,0.08,0.12,0.159,82.0
62.8016,-150.6181,79.1,1.9,ml,20.0,88.0,0.05971,0.46,earthquake,0.48,0.8,0.159,12.5
34.4121,70.6816,10.0,4.4,mb,25.0,87.0,1.282,1.32,earthquake,9.33,1.898,0.123,19.0
28.749,-98.462,8.6157,1.8,ml,28.0,37.0,0.1,0.3,earthquake,0.4028667360190883,0.8109774172429841,0.2,14.0
35.6165,-98.03933333,5.47,1.62,ml,86.0,36.0,0.1574690992,0.3,earthquake,0.48,0.6,0.23,37.0
53.699,-167.220166666667,14.67,0.83,ml,9.0,166.0,0.1988,0.22,earthquake,2.36,0.63,0.203003012743066,10.0
59.9638,-152.7109,95.5,1.8,ml,20.0,88.0,0.05971,0.25,earthquake,0.48,0.4,0.159,12.5
38.8055000305176,-122.775497436523,3.04999995231628,1.07,md,22.0,83.0,0.008744,0.02,earthquake,0.28,0.519999981,0.16,21.0
37.5008316040039,-118.811332702637,5.09999990463257,1.64,md,20.0,145.0,0.09015,0.04,earthquake,0.34,1.17999995,0.1,20.0
38.833667755127,-122.802665710449,1.92999994754791,1.02,md,16.0,52.0,0.01072,0.02,earthquake,0.27,0.769999981,0.23,17.0
44.798,-110.848833333333,4.86,2.16,ml,24.0,79.0,0.009742,0.16,earthquake,0.31,0.43,0.294766551151352,10.0
34.1603333,-117.6463333,11.13,1.09,ml,21.0,65.0,0.06365,0.13,earthquake,0.25,0.42,0.371,23.0
60.4355,-152.71,6.69,-0.4,ml,4.0,300.0,0.02522,0.23,earthquake,3.58,1.4,0.155955670635456,4.0
55.368,-161.971,8.8,0.3,ml,6.0,184.0,0.06383,0.24,earthquake,1.16,1.01,0.176177262571839,6.0
-21.88,-68.64,128.009,4.8,mww,47.0,60.0,0.565,1.09,earthquake,5.27,4.817,0.086,13.0
55.4471666666667,-161.9275,24.92,0.87,ml,5.0,121.0,0.04227,0.33,earthquake,2.59,2.12,0.252065782015506,5.0
36.4898,-115.8544,11.6,0.6,ml,16.0,287.68000000000006,0.193,0.0715,earthquake,0.48,3.3,0.14,2.0
36.1615,-97.04633333,7.99,1.08,ml,58.0,63.0,0.1169770451,0.25,earthquake,0.48,0.6,0.19,21.0
34.2248333,-117.8565,2.25,0.62,ml,14.0,44.0,0.05889,0.14,earthquake,0.19,0.28,0.056,7.0
51.9436666666667,178.467,3.76,0.87,ml,4.0,309.0,0.02782,0.19,earthquake,1.46,1.32,0.0956538631852488,4.0
32.099,-101.47,8.8623,1.0,ml,18.0,60.0,0.1,0.1,earthquake,0.8203866101094495,1.079246774112671,0.1,6.0
32.116,-102.192,6.958,1.7,ml,43.0,79.0,0.0,0.1,earthquake,0.4026202938975363,0.9408200980074388,0.2,30.0
34.3175,-116.8558333,6.51,1.08,ml,48.0,46.0,0.03845,0.17,earthquake,0.16,0.43,0.209,30.0
33.4183333,-116.3723333,11.24,0.71,ml,24.0,99.0,0.07662,0.14,earthquake,0.19,0.36,0.156,9.0
38.7933349609375,-122.751998901367,1.5900000333786,0.73,md,9.0,88.0,0.01563,0.02,earthquake,0.32,0.860000014,0.07,8.0
61.3768,-150.9434,53.8,1.6,ml,20.0,88.0,0.05971,0.47,earthquake,0.48,0.6,0.159,12.5
17.5045,122.2656,10.0,4.7,mb,88.0,58.0,5.402,0.88,EARTHQUAKE,9.42,1.875,0.064,76.0
31.654,-104.473,7.4072,1.9,ml,31.0,72.0,0.0,0.2,earthquake,1.1186580825667831,0.6679102925634905,0.1,15.0
38.8385009765625,-122.811164855957,2.04999995231628,1.03,md,14.0,90.0,0.01511,0.01,earthquake,0.27,0.670000017,0.08,13.0
36.7997,-116.0703,5.4,0.1,ml,29.0,104.46,0.021,0.087,EARTHQUAKE,0.48,0.7,0.18,9.0
51.5604,160.023,10.0,4.7,mb,56.0,144.0,1.691,0.89,earthquake,9.93,1.928,0.065,71.0
47.18816666666667,-121.94833333333334,18.46,0.73,ml,25.0,159.0,0.2003,0.11,earthquake,0.39,0.75,0.1843894256959323,10.0
58.3005,-154.981166666667,2.88,-0.48,ml,6.0,145.0,0.04389,0.07,earthquake,0.33,0.64,0.289833314265274,6.0
41.149,-116.7348,9.5,2.1,ml,8.0,251.47,0.297,0.1658,earthquake,0.48,2.3,0.19,3.0
38.8358345031738,-122.816833496094,1.55999994277954,1.02,md,17.0,64.0,0.0135,0.02,EARTHQUAKE,0.22,0.449999988,0.29,18.0
19.022,-155.444166666667,36.74,2.12,ml,48.0,208.0,0.1338,0.12,earthquake,0.72,0.65,0.195062347328407,34.0
7.3466,127.2027,43.143,5.5,mww,88.0,64.0,1.634,1.48,earthquake,8.29,6.136,0.08,15.0
58.1575,-155.4015,2.9,-0.42,ml,5.0,88.0,0.0648,0.09,earthquake,0.57,2.49,0.159720145325855,5.0
38.8154983520508,-122.783668518066,1.62999999523163,1.39,md,19.0,55.0,0.00323,0.03,EARTHQUAKE,0.21,0.409999996,0.25,19.0
61.1636,-147.1508,10.4,1.4,ml,20.0,88.0,0.05971,0.39,EARTHQUAKE,0.48,0.5,0.159,12.5
58.163,-155.370333333333,0.28,-0.6,ml,7.0,136.0,0.05237,0.08,earthquake,0.24,2.43,0.13321827885564,7.0
62.235,-150.2765,6.1,1.6,ml,20.0,88.0,0.05971,0.85,earthquake,0.48,0.3,0.159,12.5
38.8269996643066,-122.802665710449,1.75999999046326,0.27,md,7.0,82.0,0.006815,0.01,EARTHQUAKE,0.45,1.13,0.07,9.0
38.8326683044434,-122.81583404541,1.8400000333786,1.39,md,21.0,54.0,0.01029,0.03,EARTHQUAKE,0.23,0.379999995,0.14,24.0
31.525,-104.018,7.2791,1.4,ml,31.0,59.0,0.0,0.2,earthquake,0.6491126354249591,0.6372548244584497,0.1,28.0
61.313,-152.236333333333,2.98,-0.61,ml,7.0,144.0,0.05075,0.1,earthquake,0.91,1.22,0.076697825377951,7.0
38.8191680908203,-122.841331481934,2.1800000667572,1.04,md,16.0,103.0,0.006306,0.01,EARTHQUAKE,0.28,0.430000007,0.14,18.0
63.9544,-149.5526,0.0,1.9,ml,20.0,88.0,0.05971,0.39,EARTHQUAKE,0.48,0.4,0.159,12.5
47.601333333333336,-122.71733333333331,23.57,0.73,ml,9.0,247.0,0.08183,0.18,earthquake,1.01,0.81,0.1222483129054764,3.0
18.9995,-67.7185,14.44,2.92,md,8.0,254.0,0.7818,0.35,earthquake,4.64,7.33,0.124323921820564,7.0
31.648,-104.423,5.3821,2.2,ml,39.0,72.0,0.0,0.2,earthquake,0.8469433079045733,0.479024975918078,0.2,22.0
38.8279991149902,-122.801170349121,20.8899993896484,1.16,md,6.0,208.0,0.008337,0.06,earthquake,3.9,9.63000011,0.1,3.0
54.7436666666667,-163.985333333333,1.78,0.31,ml,5.0,98.0,0.03496,0.25,EARTHQUAKE,0.58,1.27,0.430671585803611,5.0
57.6811666666667,-155.435166666667,8.86,0.88,ml,9.0,248.0,0.3787,0.2,earthquake,2.57,3.76,0.23207567931262,9.0
37.998,-118.5064,7.4,2.4,ml,20.0,47.81,0.254,0.2212,EARTHQUAKE,0.48,1.9,0.36,10.0
18.7683,-64.623,13.0,3.46,md,10.0,252.0,0.3533,0.02,earthquake,0.48,1.44,0.16,8.0
60.0578333333333,-153.064333333333,0.66,-0.77,ml,4.0,234.0,0.0006087,0.1,earthquake,1.1,0.41,0.299920874110259,4.0
35.0355,-117.684,-0.82,1.18,ml,18.0,146.0,0.1014,0.16,quarry blast,0.57,31.61,0.077,21.0
-21.1265,-69.0054,109.869,4.1,mb,22.0,56.0,0.458,0.56,earthquake,5.06,3.319,0.157,11.0
46.200833333333335,-122.19716666666666,-1.78,-0.07,ml,14.0,56.0,0.004507,0.14,earthquake,0.28,31.61,0.0847824445712251,4.0
35.52966667,-96.7625,6.0,1.25,ml,24.0,49.0,0.008998234239,0.1,earthquake,0.48,0.2,0.29,7.0
38.8058319091797,-122.776496887207,2.00999999046326,1.38,md,18.0,72.0,0.008106,0.02,earthquake,0.26,0.370000005,0.17,20.0
33.9128333,-118.3265,19.67,1.33,ml,28.0,104.0,0.009045,0.31,earthquake,0.62,0.66,0.132,15.0
60.1691,-151.1417,67.0,1.5,ml,20.0,88.0,0.05971,0.34,earthquake,0.48,1.1,0.159,12.5
38.8334999084473,-122.81566619873,1.26999998092651,0.59,md,10.0,57.0,0.01629,0.01,earthquake,0.34,1.0,0.37,10.0
35.34616667,-97.93416667,5.58,0.97,ml,51.0,63.0,0.04679081805,0.44,earthquake,0.48,0.8,0.18,23.0
33.1663333,-116.4193333,8.29,0.81,ml,47.0,45.0,0.09019,0.21,earthquake,0.2,0.79,0.129,14.0
-52.9052,22.1125,10.0,4.6,mb,25.0,89.0,20.535,0.53,earthquake,13.09,0.972,0.116,22.0
33.9095,-118.2831667,16.2,1.09,ml,25.0,91.0,0.05703,0.26,earthquake,0.54,0.98,0.088,7.0
57.6457,-155.3449,1.4,3.1,ml,20.0,88.0,0.05971,0.4,earthquake,0.48,0.3,0.159,12.5
46.992,-112.8925,17.91,0.78,ml,10.0,136.0,0.1016,0.04,earthquake,0.51,0.39,0.0879800558738406,8.0
35.33466667,-97.9355,7.75,0.63,ml,25.0,95.0,0.05758869913,0.19,earthquake,0.48,0.5,0.14,9.0
35.547,-96.75416667,5.38,-1.17,ml,8.0,166.0,0.01709664506,0.03,earthquake,0.48,0.2,0.0,1.0
61.2462,-152.1571,30.5,0.7,ml,20.0,88.0,0.05971,0.3,earthquake,0.48,0.2,0.159,12.5
44.2358333333333,-110.781166666667,6.95,1.05,md,13.0,78.0,0.03895,0.34,earthquake,0.79,1.28,0.304223734447463,11.0
38.8203315734863,-122.775329589844,3.34999990463257,0.9,md,10.0,117.0,0.008208,0.12,earthquake,0.74,1.22000003,0.18,10.0
35.3535,-117.8071667,8.49,0.75,ml,29.0,94.0,0.09152,0.13,earthquake,0.16,0.44,0.183,29.0
52.1648,160.6812,21.154,4.7,mb,49.0,122.0,1.508,1.34,earthquake,9.65,5.576,0.067,68.0
33.906,-118.5396667,9.77,1.94,ml,75.0,69.0,0.1026,0.23,earthquake,0.22,0.49,0.154,105.0
-3.2018,148.9217,10.0,5.1,mb,24.0,82.0,1.934,0.76,earthquake,8.05,1.894,0.125,21.0
34.0676667,-117.2721667,16.98,2.34,ml,119.0,18.0,0.03866,0.17,earthquake,0.1,0.22,0.136,190.0
31.586,-104.022,7.2278,2.3,ml,26.0,76.0,0.0,0.1,earthquake,0.5500058124762438,0.5210948499531441,0.2,20.0
64.49,-146.8991,1.1,1.6,ml,20.0,88.0,0.05971,0.85,earthquake,0.48,0.3,0.159,12.5
3.3406,127.3639,38.097,4.7,mb,47.0,88.0,2.334,0.72,earthquake,6.75,7.625,0.096,33.0
51.3219,-176.2714,21.3,1.8,ml,20.0,88.0,0.05971,0.46,earthquake,0.48,0.3,0.159,12.5
46.1925,-122.6735,-0.56,1.69,ml,29.0,85.0,0.06161,0.25,explosion,0.6,31.61,0.1476857808474829,16.0
46.0103333333333,-111.3875,4.89,0.53,ml,5.0,162.0,0.1857,0.1,EARTHQUAKE,0.63,7.85,0.160760522718774,3.0
32.118,-102.194,6.2744,1.2,ml,33.0,63.0,0.0,0.1,earthquake,0.4474010268450552,0.67197825017147,0.2,21.0
32.437,-101.699,5.0937,0.6,ml,16.0,72.0,0.0,0.1,earthquake,0.6872697951909171,1.08710258158021,0.1,14.0
38.7936668395996,-122.7568359375,0.579999983310699,0.31,md,9.0,138.0,0.007302,0.03,earthquake,0.4,0.50999999,0.13,10.0
46.0086666666667,-112.4645,-2.0,1.08,ml,13.0,72.0,0.06266,0.11,quarry blast,0.33,31.61,0.245527200109529,9.0
33.7103333,-116.7563333,15.18,0.87,ml,32.0,40.0,0.03723,0.15,earthquake,0.21,0.35,0.191,26.0
33.5891667,-116.732,12.0,0.88,ml,34.0,50.0,0.02411,0.16,EARTHQUAKE,0.2,0.41,0.194,11.0
58.308,-154.991,2.24,-0.18,ml,4.0,202.0,0.04023,0.08,EARTHQUAKE,1.04,0.77,0.148700484723239,4.0
58.7935,-31.6373,10.0,4.8,mww,51.0,127.0,7.71,1.08,earthquake,10.11,1.922,0.083,14.0
57.658,-155.429166666667,4.83,0.53,ml,8.0,252.0,0.401,0.17,earthquake,0.96,1.57,0.246156292836128,7.0
33.2596667,-116.8311667,12.63,0.68,ml,44.0,29.0,0.06511,0.16,earthquake,0.15,0.46,0.159,18.0
35.54,-96.75733333,5.71,-0.01,ml,14.0,122.0,0.01259752794,0.08,EARTHQUAKE,0.48,0.4,0.03,2.0
35.54133333,-96.77333333,6.32,-0.67,ml,12.0,98.0,0.006298763968,0.09,earthquake,0.48,0.5,0.69,2.0
36.009,-117.8036667,1.99,1.15,ml,9.0,110.0,0.02679,0.07,earthquake,0.16,0.19,0.146,18.0
50.6405,156.9695,47.31,4.5,mb,61.0,137.0,2.512,0.44,earthquake,12.43,7.82,0.066,67.0
63.3447,-145.5084,10.4,1.5,ml,20.0,88.0,0.05971,0.36,earthquake,0.48,0.2,0.159,12.5
33.4753333,-116.425,12.68,0.69,ml,15.0,193.0,0.1493,0.11,earthquake,0.45,0.74,0.159,13.0
52.7831,160.9378,16.651,4.9,mb,116.0,164.0,1.406,0.79,earthquake,11.27,6.038,0.044,160.0
60.4489,-143.7548,19.7,1.5,ml,20.0,88.0,0.05971,0.18,earthquake,0.48,0.4,0.159,12.5
34.0081667,-117.2036667,5.31,1.18,ml,42.0,82.0,0.06584,0.22,earthquake,0.23,0.42,0.208,32.0
35.546,-96.76116667,6.0,-0.71,ml,12.0,128.0,0.01349735136,0.06,earthquake,0.48,0.4,0.49,2.0
33.5633333,-116.6395,11.34,0.7,ml,35.0,41.0,0.008173,0.13,earthquake,0.16,0.3,0.212,20.0
52.7951,161.1393,10.0,5.7,mb,89.0,118.0,1.525,1.35,earthquake,9.56,1.864,0.022,756.0
34.0061667,-117.203,5.59,0.9,ml,55.0,40.0,0.06379,0.16,earthquake,0.14,0.7,0.204,36.0
38.4316,-116.4852,10.2,2.0,ml,7.0,138.03999999999996,0.499,0.1066,earthquake,0.48,4.3,0.24,4.0
60.0588333333333,-153.024833333333,3.14,-0.47,ml,4.0,264.0,0.0195,0.12,EARTHQUAKE,1.05,0.65,0.323672131676627,4.0
17.9075,-66.9283333333333,12.4,2.25,md,5.0,237.0,0.08183,0.06,earthquake,1.02,0.49,0.137466371052774,4.0
38.8279991149902,-122.814834594727,2.22000002861023,1.07,md,19.0,44.0,0.005913,0.02,earthquake,0.22,0.430000007,0.17,19.0
38.7861671447754,-122.853668212891,21.5699996948242,1.93,md,9.0,234.0,0.01501,0.17,earthquake,5.58,10.6700001,0.42,3.0
38.8334999084473,-122.814002990723,1.73000001907349,1.05,md,17.0,74.0,0.01753,0.02,earthquake,0.24,0.419999987,0.18,18.0
35.54733333,-96.75766667,5.35,-1.36,ml,8.0,155.0,0.01619682163,0.04,earthquake,0.48,0.4,0.0,1.0
54.756,-163.975,3.89,0.71,ml,5.0,95.0,0.04838,0.19,earthquake,0.5,2.6,0.219439833378851,5.0
38.792667388916,-122.753829956055,0.649999976158142,0.87,md,11.0,86.0,0.00918,0.02,earthquake,0.25,0.419999987,0.2,10.0
35.54683333,-96.75266667,5.77,-1.4,ml,8.0,172.0,0.01619682163,0.03,EARTHQUAKE,0.48,0.2,0.0,1.0
61.3291666666667,-152.270833333333,-1.61,0.59,ml,11.0,107.0,0.08478,0.08,EARTHQUAKE,0.19,2.08,0.180586279258694,12.0
32.179,-101.194,4.3945,2.4,ml,19.0,49.0,0.2,0.1,earthquake,0.7968022511516158,1.6976788275666812,0.1,25.0
38.7863349914551,-122.77433013916,3.41000008583069,0.86,md,14.0,92.0,0.01263,0.02,EARTHQUAKE,0.34,0.629999995,0.28,14.0
33.5098333,-116.4611667,2.81,0.95,ml,48.0,33.0,0.1188,0.2,EARTHQUAKE,0.17,0.8,0.19,27.0
38.8208351135254,-122.842834472656,1.80999994277954,1.07,md,13.0,72.0,0.006508,0.02,earthquake,0.28,0.550000012,0.11,14.0
34.3206667,-116.8536667,6.37,1.28,ml,63.0,26.0,0.03486,0.16,earthquake,0.12,0.31,0.156,29.0
33.1028333,-116.6151667,5.85,0.72,ml,23.0,61.0,0.02634,0.19,earthquake,0.28,0.61,0.157,12.0
59.7559,-153.0138,95.9,1.6,ml,20.0,88.0,0.05971,0.32,EARTHQUAKE,0.48,0.3,0.159,12.5
61.7658,-150.3331,17.0,1.6,ml,20.0,88.0,0.05971,0.45,earthquake,0.48,0.5,0.159,12.5
38.8341674804688,-122.815170288086,1.63999998569489,0.68,md,11.0,77.0,0.01647,0.02,earthquake,0.33,0.779999971,0.42,12.0
38.8186683654785,-122.80883026123,3.67000007629395,1.62,md,32.0,40.0,0.004819,0.05,earthquake,0.2,0.370000005,0.12,32.0
51.7258,159.9022,10.0,4.4,mb,27.0,144.0,1.509,0.51,earthquake,11.97,1.942,0.13,17.0
34.0516667,-116.9726667,13.88,0.82,ml,43.0,51.0,0.05175,0.14,earthquake,0.16,0.36,0.195,28.0
